,word,lemma,onset,offset,section,sentence_index
715,thousand,thousand,262.883,263.523,1,60
716,miles,miles,263.523,263.993,1,60
717,from,from,263.993,264.153,1,60
718,any,any,264.153,264.363,1,60
719,inhabited,inhabited,264.363,264.983,1,60
720,region,region,264.983,265.456,1,60
721,when,when,266.399,266.524,1,61
722,i,i,266.524,266.634,1,61
723,finally,finally,266.634,267.064,1,61
724,managed,managed,267.064,267.464,1,61
725,to,to,267.464,267.534,1,61
726,speak,speak,267.534,267.954,1,61
727,i,i,267.954,268.074,1,61
728,said,said,268.074,268.413,1,61
729,what,what,269.486,269.731,1,61
730,are,are,269.731,269.771,1,61
731,you,you,269.771,269.921,1,61
732,doing,doing,269.921,270.271,1,61
733,here,here,270.271,270.616,1,61
734,and,and,271.279,271.414,1,62
735,he,he,271.414,271.514,1,62
736,repeated,repeated,271.514,272.204,1,62
737,very,very,272.204,272.524,1,62
738,slowly,slowly,272.524,273.139,1,62
739,as,as,273.488,273.643,1,62
740,if,if,273.643,273.763,1,62
741,it,it,273.763,273.853,1,62
742,was,was,273.853,273.983,1,62
743,something,something,273.983,274.473,1,62
744,very,very,274.473,274.953,1,62
745,serious,serious,274.953,275.688,1,62
746,please,please,276.326,277.091,1,62
747,draw,draw,277.73900000000003,278.034,1,62
748,me,me,278.034,278.334,1,62
749,a,a,278.334,278.384,1,62
750,sheep,sheep,278.384,279.089,1,62
751,when,when,280.615,280.76,1,63
752,a,a,280.76,280.81,1,63
753,mystery,mystery,280.81,281.26,1,63
754,is,is,281.26,281.45,1,63
755,too,too,281.45,281.62,1,63
756,overpowering,overpowering,281.62,282.541,1,63
757,one,one,282.541,282.81,1,63
758,dare,dare,282.81,283.161,1,63
759,not,not,283.161,283.411,1,63
760,disobey,disobey,283.411,284.14,1,63
761,absurd,absurd,284.813,285.358,1,64
762,as,as,285.358,285.478,1,64
763,it,it,285.478,285.658,1,64
764,seemed,seemed,285.658,285.968,1,64
765,to,to,285.968,286.108,1,64
766,me,me,286.108,286.278,1,64
767,a,a,286.278,286.308,1,64
768,thousand,thousand,286.308,286.928,1,64
769,miles,miles,286.928,287.408,1,64
770,from,from,287.408,287.598,1,64
771,any,any,287.598,287.828,1,64
772,human,human,287.828,288.268,1,64
773,habitation,habitation,288.268,289.068,1,64
774,and,and,289.068,289.438,1,64
775,in,in,289.438,289.598,1,64
776,danger,danger,289.598,290.078,1,64
777,of,of,290.078,290.228,1,64
778,death,death,290.228,290.60200000000003,1,64
779,i,i,291.14,291.276,1,64
780,took,took,291.276,291.515,1,64
781,out,out,291.515,291.706,1,64
782,of,of,291.706,291.796,1,64
783,my,my,291.796,291.956,1,64
784,pocket,pocket,291.956,292.356,1,64
785,a,a,292.356,292.406,1,64
786,sheet,sheet,292.406,292.706,1,64
787,of,of,292.706,292.776,1,64
788,paper,paper,292.776,293.186,1,64
789,and,and,293.186,293.326,1,64
790,a,a,293.326,293.356,1,64
791,pen,pen,293.356,293.80400000000003,1,64
792,but,but,294.408,294.773,1,65
793,then,then,294.773,294.933,1,65
794,i,i,294.933,295.033,1,65
795,remembered,remembered,295.033,295.843,1,65
796,that,that,295.843,296.053,1,65
797,i,i,296.053,296.113,1,65
798,had,had,296.113,296.343,1,65
799,mainly,mainly,296.343,296.823,1,65
800,studied,studied,296.823,297.233,1,65
801,geography,geography,297.233,297.893,1,65
802,history,history,297.893,298.483,1,65
803,arithmetic,arithmetic,298.483,299.083,1,65
804,and,and,299.083,299.243,1,65
805,grammar,grammar,299.243,299.686,1,65
806,and,and,300.235,300.42,1,65
807,i,i,300.42,300.53,1,65
808,told,told,300.53,300.85,1,65
809,the,the,300.85,300.94,1,65
810,little,little,300.94,301.17,1,65
811,fellow,fellow,301.17,301.61400000000003,1,65
812,a,a,301.928,301.974,1,65
813,little,little,301.974,302.23400000000004,1,65
814,crossly,crossly,302.23400000000004,302.833,1,65
815,that,that,303.237,303.552,1,65
816,i,i,303.552,303.632,1,65
817,didn't,did,303.632,303.807,1,65
818,know,know,303.933,304.022,1,65
819,how,how,304.022,304.222,1,65
820,to,to,304.222,304.372,1,65
821,draw,draw,304.372,304.697,1,65
822,he,he,305.48,305.575,1,66
823,replied,replied,305.575,306.13,1,66
824,it,it,306.524,306.629,1,66
825,doesn't,does,306.629,306.91900000000004,1,66
826,matter,matter,306.98900000000003,307.509,1,66
827,draw,draw,307.967,308.113,1,67
828,me,me,308.113,308.312,1,67
829,a,a,308.312,308.342,1,67
830,sheep,sheep,308.342,308.97700000000003,1,67
831,as,as,310.095,310.26,1,68
832,i'd,i,310.26,310.37,1,68
833,never,never,310.44,310.69,1,68
834,drawn,drawn,310.69,311.03,1,68
835,a,a,311.03,311.12,1,68
836,sheep,sheep,311.12,311.539,1,68
837,i,i,311.878,312.033,1,68
838,redrew,redrew,312.033,312.513,1,68
839,for,for,312.513,312.663,1,68
840,him,him,312.663,312.863,1,68
841,one,one,312.863,313.103,1,68
842,of,of,313.103,313.213,1,68
843,the,the,313.213,313.373,1,68
844,only,only,313.373,313.673,1,68
845,two,two,313.673,313.947,1,68
846,drawings,drawings,313.947,314.443,1,68
847,that,that,314.443,314.593,1,68
848,i,i,314.593,314.663,1,68
849,was,was,314.663,314.843,1,68
850,capable,capable,314.843,315.293,1,68
851,of,of,315.293,315.538,1,68
852,the,the,316.011,316.076,1,69
853,one,one,316.076,316.386,1,69
854,of,of,316.386,316.536,1,69
855,the,the,316.536,316.636,1,69
856,closed,closed,316.636,317.226,1,69
857,boa,boa,317.226,317.486,1,69
858,constrictor,constrictor,317.486,318.131,1,69
859,and,and,318.649,318.79400000000004,1,70
860,i,i,318.79400000000004,318.884,1,70
861,was,was,318.884,319.05400000000003,1,70
862,astounded,astounded,319.05400000000003,319.85400000000004,1,70
863,to,to,319.85400000000004,319.964,1,70
864,hear,hear,319.964,320.194,1,70
865,the,the,320.194,320.29400000000004,1,70
866,little,little,320.29400000000004,320.54400000000004,1,70
867,fellow,fellow,320.54400000000004,320.824,1,70
868,respond,respond,320.824,321.444,1,70
869,no,no,321.948,322.194,1,70
870,no,no,322.194,322.948,1,70
871,i,i,323.332,323.483,1,71
872,don't,do,323.483,323.68,1,71
873,want,want,323.71,323.943,1,71
874,an,an,323.943,324.156,1,71
875,elephant,elephant,324.156,324.66700000000003,1,71
876,inside,inside,324.66700000000003,325.067,1,71
877,a,a,325.067,325.117,1,71
878,boa,boa,325.117,325.53700000000003,1,71
879,constrictor,constrictor,325.53700000000003,326.565,1,71
880,a,a,326.939,327.004,1,72
881,boa,boa,327.004,327.344,1,72
882,constrictor,constrictor,327.344,328.004,1,72
883,is,is,328.004,328.124,1,72
884,very,very,328.124,328.454,1,72
885,dangerous,dangerous,328.454,329.35900000000004,1,72
886,and,and,329.61800000000005,329.74300000000005,1,73
887,an,an,329.74300000000005,329.923,1,73
888,elephant,elephant,329.923,330.45300000000003,1,73
889,is,is,330.45300000000003,330.583,1,73
890,very,very,330.583,330.82300000000004,1,73
891,cumbersome,cumbersome,330.82300000000004,331.712,1,73
892,where,where,332.126,332.291,1,74
893,i,i,332.291,332.501,1,74
894,live,live,332.501,332.821,1,74
895,everything,everything,332.821,333.241,1,74
896,is,is,333.241,333.391,1,74
897,very,very,333.391,333.651,1,74
898,small,small,333.651,334.326,1,74
899,i,i,334.675,334.75,1,75
900,need,need,334.75,335.04,1,75
901,a,a,335.04,335.1,1,75
902,sheep,sheep,335.1,335.825,1,75
903,draw,draw,336.10400000000004,336.259,1,76
904,me,me,336.259,336.459,1,76
905,a,a,336.459,336.499,1,76
906,sheep,sheep,336.499,337.069,1,76
907,so,so,337.927,338.102,1,77
908,i,i,338.102,338.25199999999995,1,77
909,drew,drew,338.25199999999995,338.596,1,77
910,he,he,339.584,339.72900000000004,1,78
911,looked,looked,339.72900000000004,340.009,1,78
912,carefully,carefully,340.009,340.569,1,78
913,then,then,340.569,340.789,1,78
914,said,said,340.789,341.159,1,78
915,no,no,341.712,342.12699999999995,1,78
916,this,this,342.12699999999995,342.467,1,79
917,one's,one,342.467,342.63699999999994,1,79
918,already,already,342.717,343.18699999999995,1,79
919,very,very,343.18699999999995,343.537,1,79
920,sick,sick,343.537,344.112,1,79
921,make,make,344.436,344.663,1,80
922,another,another,344.663,345.061,1,80
923,one,one,345.061,345.326,1,80
924,i,i,346.069,346.212,1,81
925,drew,drew,346.212,346.434,1,81
926,again,again,346.434,346.899,1,81
927,my,my,347.62699999999995,347.782,1,82
928,friend,friend,347.782,348.212,1,82
929,smiled,smiled,348.212,348.862,1,82
930,gently,gently,348.862,349.352,1,82
931,and,and,349.352,349.51199999999994,1,82
932,indulgently,indulgently,349.51199999999994,350.362,1,82
933,you,you,350.96,351.085,1,83
934,can,can,351.085,351.245,1,83
935,see,see,351.245,351.505,1,83
936,yourself,yourself,351.505,352.275,1,83
937,this,this,352.275,352.525,1,83
938,isn't,is,352.525,352.70300000000003,1,83
939,a,a,352.875,352.925,1,83
940,sheep,sheep,352.925,353.395,1,83
941,it's,it,353.395,353.535,1,84
942,a,a,353.595,353.68699999999995,1,84
943,ram,ram,353.68699999999995,354.345,1,84
944,it,it,354.67900000000003,354.784,1,84
945,has,has,354.784,355.10400000000004,1,84
946,horns,horns,355.10400000000004,355.949,1,84
947,so,so,356.911,357.136,1,85
948,once,once,357.136,357.396,1,85
949,again,again,357.396,357.686,1,85
950,i,i,357.686,357.846,1,85
951,redid,redid,357.846,358.396,1,85
952,my,my,358.396,358.596,1,85
953,drawing,drawing,358.596,359.081,1,85
954,but,but,359.37,359.505,1,86
955,it,it,359.505,359.605,1,86
956,was,was,359.605,359.775,1,86
957,rejected,rejected,359.775,360.42,1,86
958,like,like,360.669,360.874,1,86
959,the,the,360.874,360.934,1,86
960,previous,previous,360.934,361.484,1,86
961,ones,ones,361.484,361.869,1,86
962,this,this,362.562,362.907,1,87
963,one's,one,362.907,363.127,1,87
964,too,too,363.287,363.567,1,87
965,old,old,363.567,364.537,1,87
966,i,i,364.537,364.627,1,88
967,want,want,364.627,364.897,1,88
968,a,a,364.897,364.927,1,88
969,sheep,sheep,364.927,365.357,1,88
970,that,that,365.357,365.487,1,88
971,will,will,365.487,365.705,1,88
972,live,live,365.705,365.927,1,88
973,a,a,365.927,365.968,1,88
974,long,long,365.968,366.397,1,88
975,time,time,366.397,367.036,1,88
976,so,so,368.008,368.273,1,89
977,getting,getting,368.273,368.603,1,89
978,impatient,impatient,368.603,369.36300000000006,1,89
979,as,as,369.36300000000006,369.653,1,90
980,i,i,369.653,369.793,1,90
981,was,was,369.793,370.043,1,90
982,eager,eager,370.043,370.30300000000005,1,90
983,to,to,370.30300000000005,370.403,1,90
984,start,start,370.403,370.753,1,90
985,dismantling,dismantling,370.753,371.353,1,90
986,my,my,371.353,371.523,1,90
987,engine,engine,371.523,371.992,1,90
988,i,i,372.326,372.571,1,90
989,hastily,hastily,372.571,373.121,1,90
990,sketched,sketched,373.121,373.721,1,90
991,this,this,373.721,374.031,1,90
992,drawing,drawing,374.031,374.47,1,90
993,and,and,374.755,374.9,1,90
994,i,i,374.9,375.0,1,90
995,snapped,snapped,375.0,375.495,1,90
996,this,this,376.138,376.513,1,90
997,here,here,376.513,376.773,1,91
998,is,is,376.773,376.943,1,91
999,the,the,376.943,377.013,1,91
1000,box,box,377.013,377.473,1,91
1001,the,the,377.473,377.593,1,92
1002,sheep,sheep,377.593,377.913,1,92
1003,you,you,377.913,378.003,1,92
1004,want,want,378.003,378.293,1,92
1005,is,is,378.293,378.393,1,92
1006,inside,inside,378.393,379.032,1,92
1007,but,but,379.761,379.876,1,93
1008,i,i,379.876,380.016,1,93
1009,was,was,380.016,380.206,1,93
1010,very,very,380.206,380.506,1,93
1011,surprised,surprised,380.506,381.316,1,93
1012,to,to,381.316,381.416,1,93
1013,see,see,381.416,381.676,1,93
1014,the,the,381.676,381.736,1,93
1015,face,face,381.736,382.146,1,93
1016,of,of,382.146,382.256,1,93
1017,my,my,382.256,382.456,1,93
1018,young,young,382.456,382.896,1,93
1019,judge,judge,382.896,383.366,1,93
1020,light,light,383.366,383.706,1,93
1021,up,up,383.706,383.985,1,93
1022,it's,it,384.6880000000001,384.753,1,94
1023,exactly,exactly,384.923,385.673,1,94
1024,the,the,385.673,385.8130000000001,1,94
1025,way,way,385.8130000000001,385.983,1,94
1026,i,i,385.983,386.093,1,94
1027,wanted,wanted,386.093,386.692,1,94
1028,do,do,387.091,387.397,1,95
1029,you,you,387.397,387.466,1,95
1030,think,think,387.466,387.807,1,95
1031,this,this,387.807,387.947,1,95
1032,sheep,sheep,387.947,388.287,1,95
1033,needs,needs,388.287,388.476,1,95
1034,a,a,388.476,388.517,1,95
1035,lot,lot,388.517,388.677,1,95
1036,of,of,388.677,388.797,1,95
1037,grass,grass,388.797,389.416,1,95
1038,why,why,390.164,390.614,1,96
1039,because,because,391.317,391.622,1,97
1040,where,where,391.622,391.862,1,97
1041,i'm,i,391.862,392.022,1,97
1042,from,from,392.122,392.422,1,97
1043,everything,everything,392.422,392.852,1,97
1044,is,is,392.852,393.002,1,97
1045,very,very,393.002,393.272,1,97
1046,small,small,393.272,393.857,1,97
1047,there,there,394.645,394.81,1,98
1048,will,will,394.81,394.95,1,98
1049,certainly,certainly,394.95,395.44,1,98
1050,be,be,395.44,395.57,1,98
1051,enough,enough,395.57,395.905,1,98
1052,i,i,396.154,396.419,1,99
1053,gave,gave,396.419,396.669,1,99
1054,you,you,396.669,396.819,1,99
1055,a,a,396.819,396.869,1,99
1056,very,very,396.869,397.149,1,99
1057,small,small,397.149,397.619,1,99
1058,sheep,sheep,397.619,398.153,1,99
1059,he,he,399.111,399.276,1,100
1060,leaned,leaned,399.276,399.606,1,100
1061,his,his,399.606,399.876,1,100
1062,head,head,399.876,400.166,1,100
1063,towards,towards,400.166,400.526,1,100
1064,the,the,400.526,400.586,1,100
1065,drawing,drawing,400.586,401.076,1,100
1066,not,not,401.629,401.844,1,101
1067,that,that,401.844,402.274,1,101
1068,small,small,402.274,402.784,1,101
1069,look,look,403.407,403.967,1,102
1070,he's,he,404.306,404.391,1,103
1071,fallen,fallen,404.491,404.791,1,103
1072,asleep,asleep,404.791,405.515,1,103
1073,and,and,406.348,406.61300000000006,1,104
1074,that's,that,406.61300000000006,406.923,1,104
1075,how,how,406.99300000000005,407.163,1,104
1076,i,i,407.163,407.273,1,104
1077,met,met,407.273,407.5630000000001,1,104
1078,the,the,407.5630000000001,407.643,1,104
1079,little,little,407.643,407.883,1,104
1080,prince,prince,407.883,408.467,1,104
1081,it,it,410.046,410.181,1,105
1082,took,took,410.181,410.411,1,105
1083,me,me,410.411,410.561,1,105
1084,a,a,410.561,410.591,1,105
1085,long,long,410.591,410.991,1,105
1086,time,time,410.991,411.381,1,105
1087,to,to,411.381,411.491,1,105
1088,find,find,411.491,411.871,1,105
1089,out,out,411.871,412.071,1,105
1090,where,where,412.071,412.221,1,105
1091,he,he,412.221,412.301,1,105
1092,came,came,412.301,412.631,1,105
1093,from,from,412.631,412.93,1,105
1094,the,the,413.454,413.769,1,106
1095,little,little,413.769,413.999,1,106
1096,prince,prince,413.999,414.699,1,106
1097,who,who,414.699,414.899,1,106
1098,asked,asked,414.899,415.189,1,106
1099,me,me,415.189,415.319,1,106
1100,many,many,415.319,415.559,1,106
1101,questions,questions,415.559,416.409,1,106
1102,never,never,416.409,416.849,1,107
1103,seemed,seemed,416.849,417.139,1,107
1104,to,to,417.139,417.229,1,107
1105,hear,hear,417.229,417.429,1,107
1106,my,my,417.429,417.709,1,107
1107,own,own,417.709,417.972,1,107
1108,it,it,419.004,419.129,1,108
1109,was,was,419.129,419.289,1,108
1110,the,the,419.289,419.369,1,108
1111,words,words,419.369,419.749,1,108
1112,spoken,spoken,419.749,420.199,1,108
1113,by,by,420.199,420.359,1,108
1114,chance,chance,420.359,421.009,1,108
1115,that,that,421.009,421.209,1,108
1116,little,little,421.209,421.519,1,108
1117,by,by,421.519,421.679,1,108
1118,little,little,421.679,422.069,1,108
1119,revealed,revealed,422.36300000000006,422.878,1,108
1120,everything,everything,422.878,423.298,1,108
1121,to,to,423.298,423.4380000000001,1,108
1122,me,me,423.4380000000001,423.648,1,108
1123,so,so,424.491,424.696,1,109
1124,when,when,424.696,424.826,1,109
1125,he,he,424.826,424.946,1,109
1126,saw,saw,424.946,425.166,1,109
1127,my,my,425.166,425.406,1,109
1128,airplane,airplane,425.406,425.876,1,109
1129,for,for,425.876,426.006,1,109
1130,the,the,426.006,426.076,1,109
1131,first,first,426.076,426.426,1,109
1132,time,time,426.426,426.785,1,109
1133,i,i,427.384,427.569,1,110
1134,won't,will,427.569,427.829,1,110
1135,draw,draw,427.859,428.129,1,110
1136,my,my,428.129,428.369,1,110
1137,airplane,airplane,428.369,428.889,1,110
1138,it,it,428.889,428.979,1,111
1139,would,would,428.979,429.119,1,111
1140,be,be,429.119,429.269,1,111
1141,a,a,429.269,429.329,1,111
1142,drawing,drawing,429.329,429.729,1,111
1143,far,far,429.729,430.039,1,111
1144,too,too,430.039,430.239,1,111
1145,complicated,complicated,430.239,430.989,1,111
1146,for,for,430.989,431.189,1,111
1147,me,me,431.189,431.392,1,111
1148,he,he,431.881,431.986,1,112
1149,asked,asked,431.986,432.346,1,112
1150,me,me,432.346,432.566,1,112
1151,what's,what,433.244,433.419,1,112
1152,that,that,433.509,433.789,1,112
1153,thing,thing,433.789,434.059,1,112
1154,there,there,434.059,434.449,1,112
1155,it's,it,435.297,435.432,1,113
1156,not,not,435.462,435.642,1,113
1157,a,a,435.642,435.682,1,113
1158,thing,thing,435.682,436.062,1,113
1159,it,it,436.261,436.366,1,114
1160,flies,flies,436.366,436.956,1,114
1161,it's,it,437.156,437.251,1,115
1162,an,an,437.291,437.361,1,115
1163,airplane,airplane,437.361,437.965,1,115
1164,it's,it,438.057,438.131,1,116
1165,my,my,438.171,438.411,1,116
1166,airplane,airplane,438.411,438.905,1,116
1167,and,and,439.608,439.733,1,117
1168,i,i,439.733,439.833,1,117
1169,was,was,439.833,440.013,1,117
1170,proud,proud,440.013,440.453,1,117
1171,to,to,440.453,440.5630000000001,1,117
1172,have,have,440.5630000000001,440.783,1,117
1173,him,him,440.783,440.9330000000001,1,117
1174,know,know,440.9330000000001,441.163,1,117
1175,that,that,441.163,441.293,1,117
1176,i,i,441.293,441.383,1,117
1177,could,could,441.383,441.543,1,117
1178,fly,fly,441.543,441.947,1,117
1179,then,then,442.82,442.985,1,118
1180,he,he,442.985,443.095,1,118
1181,cried,cried,443.095,443.555,1,118
1182,what,what,444.069,444.434,1,118
1183,you,you,444.798,444.913,1,118
1184,fell,fell,444.913,445.193,1,118
1185,from,from,445.193,445.403,1,118
1186,the,the,445.403,445.463,1,118
1187,sky,sky,445.463,446.143,1,118
1188,yes,yes,446.821,447.446,1,119
1189,i,i,447.446,447.556,1,119
1190,said,said,447.556,447.796,1,119
1191,modestly,modestly,447.796,448.386,1,119
1192,oh,oh,448.999,449.324,1,120
1193,that's,that,449.324,449.624,1,120
1194,funny,funny,449.784,450.559,1,120
1195,and,and,451.302,451.467,1,121
1196,the,the,451.467,451.547,1,121
1197,little,little,451.547,451.847,1,121
1198,prince,prince,451.847,452.447,1,121
1199,broke,broke,452.447,452.667,1,121
1200,into,into,452.667,452.897,1,121
1201,a,a,452.897,453.117,1,121
1202,lovely,lovely,453.117,453.607,1,121
1203,peal,peal,453.607,453.957,1,121
1204,of,of,453.957,454.097,1,121
1205,laughter,laughter,454.097,454.917,1,121
1206,which,which,454.917,455.197,1,122
1207,irritated,irritated,455.197,455.797,1,122
1208,me,me,455.797,455.957,1,122
1209,very,very,455.957,456.337,1,122
1210,much,much,456.337,456.82,1,122
1211,i,i,457.403,457.48800000000006,1,123
1212,prefer,prefer,457.48800000000006,457.848,1,123
1213,people,people,457.848,458.17800000000005,1,123
1214,to,to,458.17800000000005,458.288,1,123
1215,take,take,458.288,458.568,1,123
1216,my,my,458.568,458.728,1,123
1217,misfortunes,misfortunes,458.728,459.388,1,123
1218,seriously,seriously,459.388,460.172,1,123
1219,then,then,460.691,460.876,1,124
1220,he,he,460.876,461.046,1,124
1221,added,added,461.046,461.431,1,124
1222,so,so,461.905,462.09,1,124
1223,you,you,462.09,462.3,1,124
1224,also,also,462.3,462.82,1,124
1225,come,come,462.82,463.12,1,124
1226,from,from,463.12,463.32,1,124
1227,the,the,463.32,463.41,1,124
1228,sky,sky,463.41,463.935,1,124
1229,what,what,464.503,464.61800000000005,1,125
1230,planet,planet,464.61800000000005,465.008,1,125
1231,are,are,465.008,465.0580000000001,1,125
1232,you,you,465.0580000000001,465.278,1,125
1233,from,from,465.278,465.67800000000005,1,125
1234,i,i,467.045,467.15,1,126
1235,caught,caught,467.15,467.42,1,126
1236,a,a,467.42,467.48,1,126
1237,glimpse,glimpse,467.48,468.02,1,126
1238,into,into,468.02,468.21,1,126
1239,the,the,468.21,468.29,1,126
1240,mystery,mystery,468.29,468.76,1,126
1241,of,of,468.76,468.82,1,126
1242,his,his,468.82,469.0,1,126
1243,presence,presence,469.0,469.73,1,126
1244,and,and,469.73,469.86,1,127
1245,i,i,469.86,469.91,1,127
1246,asked,asked,469.91,470.43,1,127
